1745167715.11, 3.035, -1.054, 0.968, -1.485, -1.571, 0.679, 0.000, 0.000, -0.001, 0.001, 0.000, 0.000, -0.032, -0.006, 0.101, -0.013, 0.094, -0.148, -0.040, -0.140
1745167720.15, 3.036, -1.053, 0.965, -1.481, -1.571, 0.679, -0.121, -0.146, 0.295, -0.119, 0.001, -0.168, -0.032, -0.006, 0.101, -0.013, 0.094, -0.148, -0.040, -0.140
1745167720.15, 3.036, -1.053, 0.965, -1.481, -1.571, 0.679, -0.121, -0.146, 0.295, -0.119, 0.001, -0.168, -0.033, -0.007, 0.101, -0.014, 0.094, -0.148, -0.040, -0.140
1745167720.17, 3.036, -1.053, 0.965, -1.481, -1.571, 0.679, -0.149, -0.204, 0.397, -0.169, -0.003, -0.204, -0.033, -0.007, 0.100, -0.014, 0.093, -0.148, -0.040, -0.140
1745167720.17, 3.036, -1.053, 0.965, -1.481, -1.571, 0.679, -0.149, -0.204, 0.397, -0.169, -0.003, -0.204, -0.033, -0.007, 0.100, -0.014, 0.093, -0.148, -0.040, -0.140
1745167720.21, 3.034, -1.056, 0.971, -1.484, -1.571, 0.676, -0.169, -0.253, 0.481, -0.205, -0.004, -0.235, -0.033, -0.007, 0.100, -0.014, 0.093, -0.148, -0.040, -0.140
1745167720.21, 3.034, -1.056, 0.971, -1.484, -1.571, 0.676, -0.169, -0.253, 0.481, -0.205, -0.004, -0.235, -0.033, -0.007, 0.100, -0.014, 0.093, -0.148, -0.040, -0.140
1745167720.24, 3.028, -1.063, 0.984, -1.490, -1.571, 0.669, -0.182, -0.292, 0.544, -0.232, -0.007, -0.259, -0.033, -0.007, 0.100, -0.014, 0.093, -0.148, -0.040, -0.140
1745167720.24, 3.028, -1.063, 0.984, -1.490, -1.571, 0.669, -0.182, -0.292, 0.544, -0.232, -0.007, -0.259, -0.033, -0.007, 0.100, -0.014, 0.093, -0.148, -0.040, -0.140
1745167720.27, 3.023, -1.072, 1.001, -1.497, -1.571, 0.661, -0.188, -0.320, 0.583, -0.244, -0.006, -0.276, -0.033, -0.007, 0.100, -0.014, 0.093, -0.148, -0.040, -0.140
1745167720.27, 3.023, -1.072, 1.001, -1.497, -1.571, 0.661, -0.188, -0.320, 0.583, -0.244, -0.006, -0.276, -0.033, -0.008, 0.099, -0.015, 0.093, -0.148, -0.040, -0.140
1745167720.31, 3.016, -1.084, 1.024, -1.506, -1.571, 0.650, -0.193, -0.346, 0.622, -0.258, -0.008, -0.295, -0.033, -0.008, 0.099, -0.015, 0.093, -0.148, -0.040, -0.140
1745167720.31, 3.016, -1.084, 1.024, -1.506, -1.571, 0.650, -0.193, -0.346, 0.622, -0.258, -0.008, -0.295, -0.033, -0.008, 0.099, -0.015, 0.092, -0.148, -0.040, -0.140
1745167720.34, 3.011, -1.092, 1.038, -1.513, -1.571, 0.644, -0.196, -0.362, 0.640, -0.263, -0.009, -0.310, -0.033, -0.008, 0.099, -0.015, 0.092, -0.148, -0.040, -0.140
1745167720.34, 3.011, -1.092, 1.038, -1.513, -1.571, 0.644, -0.196, -0.362, 0.640, -0.263, -0.009, -0.310, -0.033, -0.008, 0.099, -0.015, 0.092, -0.148, -0.040, -0.140
1745167720.38, 3.003, -1.106, 1.063, -1.523, -1.572, 0.632, -0.205, -0.386, 0.675, -0.275, -0.010, -0.334, -0.033, -0.005, 0.100, -0.012, 0.093, -0.145, -0.040, -0.138
1745167720.38, 3.001, -1.109, 1.068, -1.525, -1.572, 0.629, -0.205, -0.386, 0.675, -0.275, -0.010, -0.334, -0.033, -0.005, 0.100, -0.012, 0.093, -0.145, -0.040, -0.138
1745167720.41, 2.997, -1.118, 1.084, -1.531, -1.572, 0.621, -0.207, -0.395, 0.682, -0.274, -0.010, -0.350, -0.033, -0.005, 0.100, -0.012, 0.093, -0.145, -0.040, -0.138
1745167720.41, 2.997, -1.118, 1.084, -1.531, -1.572, 0.621, -0.207, -0.395, 0.682, -0.274, -0.010, -0.350, -0.031, -0.002, 0.101, -0.009, 0.095, -0.142, -0.038, -0.135
1745167720.44, 2.997, -1.118, 1.084, -1.531, -1.572, 0.621, -0.214, -0.408, 0.700, -0.281, -0.011, -0.374, -0.031, -0.002, 0.101, -0.009, 0.095, -0.142, -0.038, -0.135
1745167720.44, 2.990, -1.131, 1.105, -1.540, -1.572, 0.610, -0.214, -0.408, 0.700, -0.281, -0.011, -0.374, -0.031, -0.002, 0.101, -0.009, 0.095, -0.142, -0.038, -0.135
1745167720.47, 2.984, -1.143, 1.128, -1.549, -1.572, 0.599, -0.222, -0.421, 0.714, -0.283, -0.011, -0.398, -0.031, -0.002, 0.101, -0.009, 0.095, -0.142, -0.038, -0.135
1745167720.47, 2.984, -1.143, 1.128, -1.549, -1.572, 0.599, -0.222, -0.421, 0.714, -0.283, -0.011, -0.398, -0.028, -0.001, 0.104, -0.008, 0.097, -0.141, -0.035, -0.133
1745167720.50, 2.976, -1.157, 1.150, -1.558, -1.573, 0.587, -0.235, -0.439, 0.738, -0.289, -0.012, -0.426, -0.028, -0.001, 0.104, -0.008, 0.097, -0.141, -0.035, -0.133
1745167720.50, 2.976, -1.157, 1.150, -1.558, -1.573, 0.587, -0.235, -0.439, 0.738, -0.289, -0.012, -0.426, -0.028, -0.001, 0.104, -0.008, 0.097, -0.141, -0.035, -0.133
1745167720.54, 2.967, -1.174, 1.179, -1.570, -1.573, 0.571, -0.238, -0.444, 0.752, -0.303, -0.014, -0.446, -0.025, -0.001, 0.107, -0.008, 0.101, -0.141, -0.032, -0.133
1745167720.54, 2.967, -1.174, 1.179, -1.570, -1.573, 0.571, -0.238, -0.444, 0.752, -0.303, -0.014, -0.446, -0.025, -0.001, 0.107, -0.008, 0.101, -0.141, -0.032, -0.133
1745167720.57, 2.962, -1.184, 1.197, -1.577, -1.574, 0.560, -0.232, -0.423, 0.736, -0.312, -0.015, -0.457, -0.025, -0.001, 0.107, -0.008, 0.101, -0.141, -0.032, -0.133
1745167720.57, 2.962, -1.184, 1.197, -1.577, -1.574, 0.560, -0.232, -0.423, 0.736, -0.312, -0.015, -0.457, -0.022, -0.001, 0.111, -0.007, 0.104, -0.141, -0.029, -0.133
1745167720.61, 2.952, -1.202, 1.227, -1.589, -1.574, 0.542, -0.224, -0.421, 0.743, -0.322, -0.017, -0.458, -0.022, -0.001, 0.111, -0.007, 0.104, -0.141, -0.029, -0.133
1745167720.61, 2.952, -1.202, 1.227, -1.589, -1.574, 0.542, -0.224, -0.421, 0.743, -0.322, -0.017, -0.458, -0.022, -0.001, 0.111, -0.007, 0.104, -0.141, -0.029, -0.133
1745167720.64, 2.945, -1.216, 1.250, -1.599, -1.575, 0.528, -0.228, -0.421, 0.739, -0.318, -0.017, -0.463, -0.019, 0.002, 0.114, -0.005, 0.107, -0.139, -0.026, -0.131
1745167720.64, 2.945, -1.216, 1.250, -1.599, -1.575, 0.528, -0.228, -0.421, 0.739, -0.318, -0.017, -0.463, -0.019, 0.002, 0.114, -0.005, 0.107, -0.139, -0.026, -0.131
1745167720.67, 2.938, -1.229, 1.274, -1.609, -1.575, 0.513, -0.230, -0.419, 0.732, -0.312, -0.016, -0.463, -0.019, 0.002, 0.114, -0.005, 0.107, -0.139, -0.026, -0.131
1745167720.67, 2.938, -1.229, 1.274, -1.609, -1.575, 0.513, -0.230, -0.419, 0.732, -0.312, -0.016, -0.463, -0.019, 0.002, 0.114, -0.005, 0.107, -0.139, -0.026, -0.131
1745167720.70, 2.930, -1.243, 1.298, -1.619, -1.576, 0.498, -0.235, -0.421, 0.727, -0.306, -0.015, -0.467, -0.017, 0.005, 0.117, -0.001, 0.110, -0.136, -0.024, -0.129
1745167720.70, 2.930, -1.243, 1.298, -1.619, -1.576, 0.498, -0.235, -0.421, 0.727, -0.306, -0.015, -0.467, -0.017, 0.005, 0.117, -0.001, 0.110, -0.136, -0.024, -0.129
1745167720.74, 2.921, -1.259, 1.327, -1.632, -1.576, 0.480, -0.238, -0.419, 0.721, -0.303, -0.015, -0.468, -0.017, 0.005, 0.117, -0.001, 0.110, -0.136, -0.024, -0.129
1745167720.74, 2.921, -1.259, 1.327, -1.632, -1.576, 0.480, -0.238, -0.419, 0.721, -0.303, -0.015, -0.468, -0.014, 0.007, 0.120, 0.000, 0.113, -0.134, -0.021, -0.127
1745167720.77, 2.913, -1.273, 1.350, -1.641, -1.577, 0.464, -0.240, -0.413, 0.705, -0.293, -0.014, -0.465, -0.014, 0.007, 0.120, 0.000, 0.113, -0.134, -0.021, -0.127
