1744790529.53, -0.740, -2.002, -0.954, -1.756, 1.571, -0.740, 1.384, 2.798, -5.115, 2.316, -0.000, 1.384, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.56, -0.693, -1.928, -1.085, -1.700, 1.571, -0.693, 1.428, 2.249, -3.965, 1.716, -0.000, 1.428, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.60, -0.644, -1.865, -1.193, -1.655, 1.571, -0.644, 1.466, 1.909, -3.272, 1.363, -0.000, 1.466, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.63, -0.595, -1.810, -1.285, -1.618, 1.571, -0.595, 1.499, 1.661, -2.782, 1.121, 0.000, 1.499, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.66, -0.544, -1.762, -1.364, -1.586, 1.571, -0.544, 1.526, 1.461, -2.404, 0.944, -0.000, 1.526, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.70, -0.493, -1.719, -1.433, -1.560, 1.571, -0.493, 1.547, 1.290, -2.098, 0.808, 0.000, 1.547, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.73, -0.442, -1.682, -1.494, -1.537, 1.571, -0.442, 1.560, 1.138, -1.840, 0.702, 0.000, 1.560, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.76, -0.390, -1.649, -1.547, -1.516, 1.571, -0.390, 1.565, 1.000, -1.618, 0.619, 0.000, 1.565, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.80, -0.339, -1.620, -1.594, -1.498, 1.571, -0.339, 1.563, 0.871, -1.424, 0.553, 0.000, 1.563, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.83, -0.287, -1.595, -1.636, -1.481, 1.571, -0.287, 1.552, 0.749, -1.251, 0.502, 0.000, 1.552, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.86, -0.237, -1.574, -1.672, -1.466, 1.571, -0.237, 1.533, 0.634, -1.097, 0.463, -0.000, 1.533, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.90, -0.187, -1.557, -1.704, -1.452, 1.571, -0.187, 1.506, 0.524, -0.957, 0.433, 0.000, 1.506, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.93, -0.139, -1.543, -1.731, -1.438, 1.571, -0.139, 1.472, 0.420, -0.830, 0.410, 0.000, 1.472, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790529.96, -0.091, -1.533, -1.755, -1.425, 1.571, -0.091, 1.432, 0.321, -0.714, 0.394, 0.000, 1.432, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790530.00, -0.046, -1.525, -1.775, -1.413, 1.571, -0.046, 1.386, 0.228, -0.609, 0.381, 0.000, 1.386, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790530.03, -0.002, -1.520, -1.791, -1.400, 1.571, -0.002, 1.335, 0.140, -0.512, 0.372, 0.000, 1.335, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790530.06, 0.041, -1.519, -1.805, -1.388, 1.571, 0.041, 1.281, 0.059, -0.423, 0.364, 0.000, 1.281, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790530.10, 0.081, -1.519, -1.817, -1.377, 1.571, 0.081, 1.225, -0.015, -0.342, 0.357, 0.000, 1.225, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790530.13, 0.120, -1.522, -1.826, -1.365, 1.571, 0.120, 1.167, -0.083, -0.267, 0.350, 0.000, 1.167, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790530.16, 0.156, -1.527, -1.832, -1.354, 1.571, 0.156, 1.109, -0.145, -0.198, 0.343, 0.000, 1.109, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
1744790530.20, 0.191, -1.533, -1.837, -1.343, 1.571, 0.191, 1.050, -0.200, -0.135, 0.334, 0.000, 1.050, -0.073, 0.073, 0.073, 0.073, 0.073, -0.073, -0.073, -0.073
