1745162220.77, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, -0.000, 0.000, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.138, -0.046, -0.137
1745162220.77, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.138, -0.046, -0.137
1745162220.81, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.81, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.84, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.84, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, 0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.87, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, 0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.87, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.91, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.001, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.91, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.000, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.94, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.001, -0.000, 0.000, -0.001, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.94, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.002, -0.001, 0.000, -0.000, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.97, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, -0.000, 0.002, -0.001, 0.000, -0.000, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
1745162220.97, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, -0.001, 0.000, 0.001, -0.001, 0.000, -0.000, -0.046, -0.001, 0.089, -0.002, 0.089, -0.139, -0.046, -0.137
