1745166476.27, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, -0.001, 0.000, -0.000, 0.000, -0.046, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.30, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, -0.001, 0.000, -0.000, 0.000, -0.046, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.30, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, -0.000, 0.000, 0.000, 0.000, -0.046, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.33, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, -0.000, 0.000, 0.000, 0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.33, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, -0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.37, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, -0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.37, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, -0.000, -0.000, -0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.39, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, -0.000, -0.000, -0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.43, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, -0.000, 0.000, 0.000, 0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.047, -0.135
1745166476.43, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, 0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.048, -0.135
1745166476.47, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, 0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.048, -0.135
1745166476.47, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, -0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.048, -0.135
1745166476.50, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, -0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.048, -0.135
1745166476.50, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, 0.000, -0.000, 0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.089, -0.137, -0.048, -0.135
1745166476.53, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, 0.000, -0.000, 0.000, -0.000, -0.047, 0.004, 0.091, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.53, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, -0.000, 0.000, -0.047, 0.004, 0.091, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.56, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, -0.000, 0.000, -0.047, 0.004, 0.091, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.56, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, 0.000, 0.000, -0.047, 0.004, 0.091, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.60, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.000, -0.000, 0.000, 0.000, -0.047, 0.004, 0.091, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.60, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, 0.000, -0.001, -0.000, -0.000, -0.047, 0.004, 0.090, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.63, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, 0.000, 0.000, -0.001, -0.000, -0.000, -0.047, 0.004, 0.090, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.63, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.001, -0.001, -0.000, -0.000, -0.047, 0.004, 0.090, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.66, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.001, -0.001, -0.000, -0.000, -0.048, 0.004, 0.090, 0.003, 0.090, -0.137, -0.048, -0.135
1745166476.66, 3.293, -2.066, -0.953, -1.693, 1.571, 2.508, 0.000, -0.000, 0.001, -0.001, -0.000, 0.000, -0.048, 0.004, 0.090, 0.003, 0.090, -0.137, -0.048, -0.135
